Age,Attrition,BusinessTravel,DailyRate,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Department_Research & Development,Department_Sales,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MonthlyIncome_log
36,No,Travel_Rarely,922,3,2,Life Sciences,1,155,1,0,39,3,1,4,Divorced,2835.0,2561,5,Y,0,22,4,1,80,1,7,2,3,1,0,0,0,True,False,False,True,False,False,False,False,False,False,7.950149887652018
43,No,Travel_Frequently,394,26,2,Life Sciences,1,158,3,1,92,3,4,4,Married,16959.0,19494,1,Y,1,12,3,4,80,2,25,3,4,25,12,4,12,False,True,False,False,True,False,False,False,False,False,9.738612909345894
30,No,Travel_Frequently,1312,23,3,Life Sciences,1,159,1,1,96,1,1,3,Divorced,2613.0,22310,1,Y,0,25,4,3,80,3,10,2,2,10,7,0,9,True,False,False,False,False,False,False,True,False,False,7.868636894184167
33,No,Non-Travel,750,22,2,Marketing,1,160,3,1,95,3,2,2,Married,6146.0,15480,0,Y,0,13,3,1,80,1,8,2,4,7,7,0,7,False,True,False,False,False,False,False,False,True,False,8.72371943690701
56,Yes,Travel_Rarely,441,14,4,Life Sciences,1,161,2,0,72,3,1,2,Married,4963.0,4510,9,Y,1,18,3,1,80,3,7,2,3,5,4,4,3,True,False,False,False,False,False,False,True,False,False,8.509967146324497
51,No,Travel_Rarely,684,6,3,Life Sciences,1,162,1,1,51,3,5,3,Single,19537.0,6462,7,Y,0,13,3,3,80,0,23,5,3,20,18,15,15,True,False,False,False,False,False,True,False,False,False,9.880116566212887
31,Yes,Travel_Rarely,249,6,4,Life Sciences,1,163,2,1,76,1,2,3,Married,6172.0,20739,4,Y,1,18,3,2,80,0,12,3,2,7,7,7,7,False,True,False,False,False,False,False,False,True,False,8.727940222393896
26,No,Travel_Rarely,841,6,3,Other,1,164,3,0,46,2,1,2,Married,2368.0,23300,1,Y,0,19,3,3,80,0,5,3,2,5,4,4,3,True,False,False,False,False,False,False,True,False,False,7.7702232041587855
58,Yes,Travel_Rarely,147,23,4,Medical,1,165,4,0,94,3,3,4,Married,10312.0,3465,1,Y,0,12,3,4,80,1,40,3,2,31,10,15,6,True,False,False,False,False,False,False,False,False,False,9.24116051431607
19,Yes,Travel_Rarely,528,22,1,Marketing,1,167,4,1,50,3,1,3,Single,1675.0,26820,1,Y,1,19,3,4,80,0,0,2,2,0,0,0,0,False,True,False,False,False,False,False,False,False,True,7.424165281042028
22,No,Travel_Rarely,594,2,1,Technical Degree,1,169,3,1,100,3,1,4,Married,2523.0,19299,0,Y,0,14,3,3,80,1,3,2,3,2,1,2,1,True,False,False,True,False,False,False,False,False,False,7.8336002236611035
49,No,Travel_Rarely,470,20,4,Medical,1,170,3,0,96,3,2,1,Married,6567.0,5549,1,Y,0,14,3,3,80,0,16,2,2,15,11,5,11,True,False,False,False,False,True,False,False,False,False,8.789964651132264
43,No,Travel_Frequently,957,28,3,Medical,1,171,2,0,72,4,1,3,Single,4739.0,16090,4,Y,0,12,3,4,80,0,18,2,3,3,2,1,2,True,False,False,False,False,False,False,True,False,False,8.463792414689122
50,No,Travel_Frequently,809,12,3,Marketing,1,174,3,0,77,3,3,4,Single,9208.0,6645,4,Y,0,11,3,4,80,0,16,3,3,2,2,2,1,False,True,False,False,False,False,False,False,True,False,9.127936545721367
31,Yes,Travel_Rarely,542,20,3,Life Sciences,1,175,2,0,71,1,2,3,Married,4559.0,24788,3,Y,1,11,3,3,80,1,4,2,3,2,2,2,2,False,True,False,False,False,False,False,False,True,False,8.425077902508432
41,No,Travel_Rarely,802,9,1,Life Sciences,1,176,3,1,96,3,3,3,Divorced,8189.0,21196,3,Y,1,13,3,3,80,1,12,2,3,9,7,0,7,False,True,False,False,False,False,False,False,True,False,9.010669176847115
26,No,Travel_Rarely,1355,25,1,Life Sciences,1,177,3,0,61,3,1,3,Married,2942.0,8916,1,Y,0,23,4,4,80,1,8,3,3,8,7,5,7,False,False,True,False,False,False,False,False,False,False,7.987184748233473
36,No,Travel_Rarely,216,6,2,Medical,1,178,2,1,84,3,2,2,Divorced,4941.0,2819,6,Y,0,20,4,4,80,2,7,0,3,3,2,0,1,True,False,False,False,False,True,False,False,False,False,8.505525386548555
51,Yes,Travel_Frequently,1150,8,4,Life Sciences,1,179,1,1,53,1,3,4,Single,10650.0,25150,2,Y,0,15,3,4,80,0,18,2,3,4,2,0,3,True,False,False,False,False,True,False,False,False,False,9.273409063443166
39,No,Travel_Rarely,1329,4,4,Life Sciences,1,182,4,0,47,2,2,3,Married,5902.0,14590,4,Y,0,14,3,3,80,1,17,1,4,15,11,5,9,False,True,False,False,False,False,False,False,True,False,8.683215975240689
25,No,Travel_Rarely,959,28,3,Life Sciences,1,183,1,1,41,2,2,3,Married,8639.0,24835,2,Y,0,18,3,4,80,0,6,3,3,2,2,2,2,False,True,False,False,False,False,False,False,True,False,9.064157861798101
30,No,Travel_Rarely,1240,9,3,Human Resources,1,184,3,1,48,3,2,4,Married,6347.0,13982,0,Y,1,19,3,4,80,0,12,2,1,11,9,4,7,False,False,True,False,False,False,False,False,False,False,8.7558950816463
32,Yes,Travel_Rarely,1033,9,3,Medical,1,190,1,0,41,3,1,1,Single,4200.0,10224,7,Y,0,22,4,1,80,0,10,2,4,5,4,0,4,True,False,False,True,False,False,False,False,False,False,8.343077871169383
45,No,Travel_Rarely,1316,29,3,Medical,1,192,3,1,83,3,1,4,Single,3452.0,9752,5,Y,0,13,3,2,80,0,9,2,2,6,5,0,3,True,False,False,False,False,False,False,True,False,False,8.146998697389993
38,No,Travel_Rarely,364,3,5,Technical Degree,1,193,4,0,32,3,2,3,Single,4317.0,2302,3,Y,1,20,4,2,80,0,19,2,3,3,2,2,2,True,False,False,False,False,False,False,True,False,False,8.370547611074752
30,No,Travel_Rarely,438,18,3,Life Sciences,1,194,1,0,75,3,1,3,Single,2632.0,23910,1,Y,0,14,3,3,80,0,5,4,2,5,4,0,4,True,False,False,False,False,False,False,True,False,False,7.87587915949631
32,No,Travel_Frequently,689,9,2,Medical,1,195,4,1,35,1,2,4,Divorced,4668.0,22812,0,Y,0,17,3,4,80,3,9,2,4,8,7,0,7,False,True,False,False,False,False,False,False,True,False,8.448700194970938
30,No,Travel_Rarely,201,5,3,Technical Degree,1,197,4,0,84,3,1,1,Divorced,3204.0,10415,5,Y,0,14,3,4,80,1,8,3,3,3,2,2,2,True,False,False,False,False,False,False,True,False,False,8.07246736935477
30,No,Travel_Rarely,1427,2,1,Medical,1,198,2,1,35,2,1,4,Single,2720.0,11162,0,Y,0,13,3,4,80,0,6,3,3,5,3,1,2,True,False,False,True,False,False,False,False,False,False,7.908754738783246
41,No,Travel_Frequently,857,10,3,Life Sciences,1,199,4,1,91,2,4,1,Divorced,17181.0,12888,4,Y,0,13,3,2,80,1,21,2,2,7,6,7,7,True,False,False,False,True,False,False,False,False,False,9.751617603198001
41,No,Travel_Rarely,933,9,4,Life Sciences,1,200,3,1,94,3,1,1,Married,2238.0,6961,2,Y,0,21,4,4,80,1,7,2,3,5,0,1,4,True,False,False,True,False,False,False,False,False,False,7.713784616598755
19,No,Travel_Rarely,1181,3,1,Medical,1,201,2,0,79,3,1,2,Single,1483.0,16102,1,Y,0,14,3,4,80,0,1,3,3,1,0,0,0,True,False,False,True,False,False,False,False,False,False,7.302496423727326
40,No,Travel_Frequently,1395,26,3,Medical,1,202,2,0,54,3,2,2,Divorced,5605.0,8504,1,Y,0,11,3,1,80,1,20,2,3,20,7,2,13,True,False,False,False,False,False,False,True,False,False,8.631592731724734
35,No,Travel_Rarely,662,1,5,Marketing,1,204,3,1,94,3,3,2,Married,7295.0,11439,1,Y,0,13,3,1,80,2,10,3,3,10,8,0,6,False,True,False,False,False,False,False,False,True,False,8.895081531754167
53,No,Travel_Rarely,1436,6,2,Marketing,1,205,2,1,34,3,2,3,Married,2306.0,16047,2,Y,1,20,4,4,80,1,13,3,1,7,7,4,5,False,True,False,False,False,False,False,False,False,True,7.7437032581737535
45,No,Travel_Rarely,194,9,3,Life Sciences,1,206,2,1,60,3,2,2,Divorced,2348.0,10901,8,Y,0,18,3,3,80,1,20,2,1,17,9,0,15,True,False,False,True,False,False,False,False,False,False,7.761744984658913
32,No,Travel_Frequently,967,8,3,Marketing,1,207,2,0,43,3,3,4,Single,8998.0,15589,1,Y,0,14,3,4,80,0,9,2,3,9,8,3,7,False,True,False,False,False,False,False,False,True,False,9.104868739033948
29,No,Non-Travel,1496,1,1,Technical Degree,1,208,4,1,41,3,2,3,Married,4319.0,26283,1,Y,0,13,3,1,80,1,10,1,3,10,7,0,9,True,False,False,False,False,True,False,False,False,False,8.371010681238156
51,No,Travel_Rarely,1169,7,4,Medical,1,211,2,1,34,2,2,3,Married,6132.0,13983,2,Y,0,17,3,3,80,0,10,2,3,1,0,0,0,True,False,False,False,False,True,False,False,False,False,8.721439305625983
58,No,Travel_Rarely,1145,9,3,Medical,1,214,2,0,75,2,1,2,Married,3346.0,11873,4,Y,1,20,4,2,80,1,9,3,2,1,0,0,0,True,False,False,False,False,False,False,True,False,False,8.115819701211327
40,No,Travel_Rarely,630,4,4,Marketing,1,215,3,1,67,2,3,4,Married,10855.0,8552,7,Y,0,11,3,1,80,1,15,2,2,12,11,2,11,False,True,False,False,False,False,False,False,True,False,9.292473201514705
34,No,Travel_Frequently,303,2,4,Marketing,1,216,3,0,75,3,1,3,Married,2231.0,11314,6,Y,0,18,3,4,80,1,6,3,3,4,3,1,2,False,True,False,False,False,False,False,False,False,True,7.710653323501202
22,No,Travel_Rarely,1256,19,1,Medical,1,217,3,1,80,3,1,4,Married,2323.0,11992,1,Y,0,24,4,1,80,2,2,6,3,2,2,2,2,True,False,False,False,False,False,False,True,False,False,7.751045117971802
27,No,Non-Travel,691,9,3,Medical,1,218,4,1,57,3,1,2,Divorced,2024.0,5970,6,Y,0,18,3,4,80,1,6,1,1,2,2,2,2,True,False,False,False,False,False,False,True,False,False,7.613324979540639
28,No,Travel_Rarely,440,21,3,Medical,1,221,3,1,42,3,1,4,Married,2713.0,6672,1,Y,0,11,3,3,80,1,5,2,1,5,2,0,2,True,False,False,False,False,False,False,True,False,False,7.906178840394815
57,No,Travel_Rarely,334,24,2,Life Sciences,1,223,3,1,83,4,3,4,Divorced,9439.0,23402,3,Y,1,16,3,2,80,1,12,2,1,5,3,1,4,True,False,False,False,False,False,False,False,False,False,9.152711259139547
27,No,Non-Travel,1450,3,3,Medical,1,224,3,1,79,2,1,3,Divorced,2566.0,25326,1,Y,1,15,3,4,80,1,1,2,2,1,1,0,1,True,False,False,False,False,False,False,True,False,False,7.8504931808711405
50,No,Travel_Rarely,1452,11,3,Life Sciences,1,226,3,0,53,3,5,2,Single,19626.31,17053,3,Y,0,15,3,2,80,0,21,5,3,5,4,4,4,True,False,False,False,True,False,False,False,False,False,9.884677242730053
41,No,Travel_Rarely,465,14,3,Life Sciences,1,227,1,1,56,3,1,3,Divorced,2451.0,4609,4,Y,0,12,3,1,80,1,13,2,3,9,8,1,8,True,False,False,False,False,False,False,True,False,False,7.804659297056102
30,No,Travel_Rarely,1339,5,3,Life Sciences,1,228,2,0,41,3,3,4,Married,9419.0,8053,2,Y,0,12,3,3,80,1,12,2,3,10,9,7,4,False,True,False,False,False,False,False,False,True,False,9.150590367570409
38,No,Travel_Rarely,702,1,4,Life Sciences,1,230,1,0,59,2,2,4,Single,8686.0,12930,4,Y,0,22,4,3,80,0,12,2,4,8,3,0,7,False,True,False,False,False,False,False,False,True,False,9.06958293425992
32,No,Travel_Rarely,120,6,5,Life Sciences,1,231,3,1,43,3,1,3,Single,3038.0,12430,3,Y,0,20,4,1,80,0,8,2,3,5,4,1,4,True,False,False,False,False,False,False,True,False,False,8.019283792916793
27,No,Travel_Rarely,1157,17,3,Technical Degree,1,233,3,1,51,3,1,2,Married,3058.0,13364,0,Y,1,16,3,4,80,1,6,3,2,5,2,1,1,True,False,False,False,False,False,False,True,False,False,8.025843344150903
19,Yes,Travel_Frequently,602,1,1,Technical Degree,1,235,3,0,100,1,1,1,Single,2325.0,20989,0,Y,0,21,4,1,80,0,1,5,4,0,0,0,0,False,True,False,False,False,False,False,False,False,True,7.75190533307861
36,No,Travel_Frequently,1480,3,2,Medical,1,238,4,1,30,3,1,2,Single,2088.0,15062,4,Y,0,12,3,3,80,0,13,3,2,8,7,7,2,True,False,False,True,False,False,False,False,False,False,7.644440761556566
30,No,Non-Travel,111,9,3,Medical,1,239,3,1,66,3,2,1,Divorced,3072.0,11012,1,Y,0,11,3,3,80,2,12,4,3,12,9,6,10,True,False,False,True,False,False,False,False,False,False,8.030409562130485
45,No,Travel_Rarely,1268,4,2,Life Sciences,1,240,3,0,30,3,2,1,Divorced,5006.0,6319,4,Y,1,11,3,1,80,1,9,3,4,5,4,0,3,False,True,False,False,False,False,False,False,True,False,8.518592212329946
56,No,Travel_Rarely,713,8,3,Life Sciences,1,241,3,0,67,3,1,1,Divorced,4257.0,13939,4,Y,1,18,3,3,80,1,19,3,3,2,2,2,2,True,False,False,False,False,False,False,True,False,False,8.356554845453426
33,No,Travel_Rarely,134,2,3,Life Sciences,1,242,3,1,90,3,1,4,Single,2500.0,10515,0,Y,0,14,3,1,80,0,4,2,4,3,1,0,2,True,False,False,False,False,False,False,True,False,False,7.824445930877619
19,Yes,Travel_Rarely,303,2,3,Life Sciences,1,243,2,1,47,2,1,4,Single,1382.46,9241,1,Y,0,22,4,3,80,0,1,3,2,1,0,1,0,True,False,False,True,False,False,False,False,False,False,7.23234288662976
46,No,Travel_Rarely,526,1,2,Marketing,1,244,2,0,92,3,3,1,Divorced,10453.0,2137,1,Y,0,25,4,3,80,3,24,2,3,24,13,15,7,False,True,False,False,False,False,False,False,True,False,9.254739959272866
38,No,Travel_Rarely,1380,9,2,Life Sciences,1,245,3,0,75,3,1,4,Single,2288.0,6319,1,Y,0,12,3,3,80,0,2,3,3,2,2,2,1,True,False,False,True,False,False,False,False,False,False,7.735870319952567
31,No,Travel_Rarely,140,12,1,Medical,1,246,3,0,95,3,1,4,Married,3929.0,6984,8,Y,1,23,4,3,80,1,7,0,3,4,2,0,2,True,False,False,False,False,False,False,True,False,False,8.276394704863307
34,No,Travel_Rarely,629,27,2,Medical,1,247,4,0,95,3,1,2,Single,2311.0,5711,2,Y,0,15,3,4,80,0,9,3,3,3,2,1,2,True,False,False,False,False,False,False,True,False,False,7.7458682297922685
41,Yes,Travel_Rarely,1356,20,2,Marketing,1,248,2,0,70,3,1,2,Single,3140.0,21728,1,Y,1,22,4,4,80,0,4,5,2,4,3,0,2,False,True,False,False,False,False,False,False,False,True,8.052296499538647
50,No,Travel_Rarely,328,1,3,Medical,1,249,3,1,86,2,1,3,Married,3690.0,3425,2,Y,0,15,3,4,80,1,5,2,2,3,2,0,2,True,False,False,True,False,False,False,False,False,False,8.213652703029998
53,No,Travel_Rarely,1084,13,2,Medical,1,250,4,0,57,4,2,1,Divorced,4450.0,26250,1,Y,0,11,3,3,80,2,5,3,3,4,2,1,3,True,False,False,False,False,True,False,False,False,False,8.400884069015854
33,No,Travel_Rarely,931,14,3,Medical,1,252,4,0,72,3,1,2,Married,2756.0,4673,1,Y,0,13,3,4,80,1,8,5,3,8,7,1,6,True,False,False,False,False,False,False,True,False,False,7.921898411023797
40,No,Travel_Rarely,989,4,1,Medical,1,253,4,0,46,3,5,3,Married,19033.0,6499,1,Y,0,14,3,2,80,1,21,2,3,20,8,9,9,True,False,False,False,True,False,False,False,False,False,9.85398213263229
55,No,Travel_Rarely,692,14,4,Medical,1,254,3,1,61,4,5,2,Single,18722.0,13339,8,Y,0,11,3,4,80,0,36,3,3,24,15,2,15,True,False,False,False,False,False,True,False,False,False,9.837507993602152
34,No,Travel_Frequently,1069,2,1,Life Sciences,1,256,4,1,45,2,2,3,Married,9547.0,14074,1,Y,0,17,3,3,80,0,10,2,2,10,9,1,9,True,False,False,False,False,True,False,False,False,False,9.16408698745872
51,No,Travel_Rarely,313,3,3,Medical,1,258,4,0,98,3,4,2,Single,13734.0,7192,3,Y,0,18,3,3,80,0,21,6,3,7,7,1,0,True,False,False,False,False,False,False,False,False,False,9.527702598529375
52,No,Travel_Rarely,699,1,4,Life Sciences,1,259,3,1,65,2,5,3,Married,19626.31,5678,0,Y,0,14,3,1,80,1,34,5,3,31,18,11,9,True,False,False,False,True,False,False,False,False,False,9.884677242730053
27,No,Travel_Rarely,894,9,3,Medical,1,260,4,0,99,3,1,2,Single,2279.0,11781,1,Y,0,16,3,4,80,0,7,2,2,7,7,0,3,True,False,False,False,False,False,False,True,False,False,7.731930721948486
35,Yes,Travel_Rarely,556,23,2,Life Sciences,1,261,2,1,50,2,2,3,Married,5916.0,15497,3,Y,1,13,3,1,80,0,8,1,3,1,0,0,1,True,False,False,False,False,True,False,False,False,False,8.685584842676693
43,No,Non-Travel,1344,7,3,Medical,1,262,4,1,37,4,1,4,Divorced,2089.0,5228,4,Y,0,14,3,4,80,3,7,3,4,5,4,2,2,True,False,False,False,False,False,False,True,False,False,7.644919344958857
45,No,Non-Travel,1195,2,2,Medical,1,264,1,1,65,2,4,4,Married,16792.0,20462,9,Y,0,23,4,4,80,1,22,1,3,20,8,11,8,True,False,False,False,True,False,False,False,False,False,9.728717411895008
37,No,Travel_Rarely,290,21,3,Life Sciences,1,267,2,1,65,4,1,1,Married,3564.0,22977,1,Y,1,12,3,1,80,1,8,3,2,8,7,1,7,True,False,False,False,False,False,False,True,False,False,8.178919332848396
35,No,Travel_Frequently,138,2,3,Medical,1,269,2,0,37,3,2,2,Single,4425.0,15986,5,Y,0,11,3,4,80,0,10,5,3,6,2,1,2,True,False,False,True,False,False,False,False,False,False,8.395251520610994
42,No,Non-Travel,926,21,2,Medical,1,270,3,0,36,3,2,3,Divorced,5265.0,16439,2,Y,0,16,3,2,80,1,11,5,3,5,3,0,2,True,False,False,False,False,True,False,False,False,False,8.569026340056254
38,No,Travel_Rarely,1261,2,4,Life Sciences,1,271,4,1,88,3,2,3,Married,6553.0,7259,9,Y,0,14,3,2,80,0,14,3,3,1,0,0,0,True,False,False,False,False,True,False,False,False,False,8.787830829258759
38,No,Travel_Rarely,1084,29,3,Technical Degree,1,273,4,1,54,3,2,4,Married,6261.0,4185,3,Y,0,18,3,1,80,1,9,3,1,7,7,1,7,True,False,False,False,False,True,False,False,False,False,8.742254901886351
27,No,Travel_Frequently,472,1,1,Technical Degree,1,274,3,1,60,2,2,1,Married,4298.0,9679,5,Y,0,19,3,3,80,1,6,1,3,2,2,2,0,True,False,False,False,False,True,False,False,False,False,8.366137716496281
49,No,Non-Travel,1002,18,4,Life Sciences,1,275,4,1,92,3,2,4,Divorced,6804.0,23793,1,Y,1,15,3,1,80,2,7,0,3,7,7,1,7,True,False,False,False,False,True,False,False,False,False,8.825412915085566
34,No,Travel_Frequently,878,10,4,Medical,1,277,4,1,43,3,1,3,Divorced,3815.0,5972,1,Y,1,17,3,4,80,1,5,4,4,5,3,2,0,True,False,False,False,False,False,False,True,False,False,8.246958032568177
40,No,Travel_Rarely,905,19,2,Medical,1,281,3,1,99,3,2,4,Married,2741.0,16523,8,Y,1,15,3,3,80,1,15,2,4,7,2,3,7,True,False,False,True,False,False,False,False,False,False,7.91644286012226
38,Yes,Travel_Rarely,1180,29,1,Medical,1,282,2,1,70,3,2,1,Married,6673.0,11354,7,Y,1,19,3,2,80,0,17,2,3,1,0,0,0,True,False,False,False,False,False,False,False,False,False,8.80597465931132
29,Yes,Travel_Rarely,121,27,3,Marketing,1,283,2,0,35,3,3,4,Married,7639.0,24525,1,Y,0,22,4,4,80,3,10,3,2,10,4,1,9,False,True,False,False,False,False,False,False,True,False,8.941152882160566
22,No,Travel_Rarely,1136,5,3,Life Sciences,1,284,4,1,60,4,1,2,Divorced,2328.0,12392,1,Y,1,16,3,1,80,1,4,2,2,4,2,2,2,True,False,False,False,False,False,False,True,False,False,7.753194269884341
36,No,Travel_Frequently,635,18,1,Medical,1,286,2,0,73,3,1,4,Single,2153.0,7703,1,Y,0,13,3,1,80,0,8,2,3,8,1,1,7,True,False,False,True,False,False,False,False,False,False,7.675081857716334
40,No,Non-Travel,1151,9,5,Life Sciences,1,287,4,1,63,2,2,4,Married,4876.0,14242,9,Y,0,14,3,4,80,1,5,5,1,3,2,0,2,True,False,False,False,False,False,False,False,False,False,8.492285555710053
46,No,Travel_Rarely,644,1,4,Medical,1,288,4,1,97,3,3,1,Divorced,9396.0,12368,7,Y,0,16,3,3,80,1,17,3,3,4,2,0,3,True,False,False,False,False,False,False,False,False,False,9.148145768383065
32,Yes,Travel_Rarely,1045,4,4,Medical,1,291,4,1,32,1,3,4,Married,10400.0,25812,1,Y,0,11,3,3,80,0,14,2,2,14,8,9,8,False,True,False,False,False,False,False,False,True,False,9.249657234353133
30,No,Non-Travel,829,1,1,Life Sciences,1,292,3,1,88,2,3,3,Single,8474.0,20925,1,Y,0,22,4,3,80,0,12,2,3,11,8,5,8,True,False,False,False,False,True,False,False,False,False,9.044875932248651
27,No,Travel_Frequently,1242,20,3,Life Sciences,1,293,4,0,90,3,2,3,Single,9981.0,12916,1,Y,0,14,3,4,80,0,7,2,3,7,7,0,7,False,True,False,False,False,False,False,False,True,False,9.208538750029554
51,No,Travel_Rarely,1469,8,4,Life Sciences,1,296,2,1,81,2,3,2,Married,12490.0,15736,5,Y,0,16,3,4,80,2,16,5,1,10,9,4,7,True,False,False,False,False,False,True,False,False,False,9.43276366396591
30,Yes,Travel_Rarely,1005,3,3,Technical Degree,1,297,4,0,88,3,1,1,Single,2657.0,8556,5,Y,1,11,3,3,80,0,8,5,3,5,2,0,4,True,False,False,False,False,False,False,True,False,False,7.885329239273191
41,No,Travel_Rarely,896,6,3,Life Sciences,1,298,4,0,75,3,3,4,Single,13591.0,14674,3,Y,1,18,3,3,80,0,16,3,3,1,0,0,0,False,True,False,False,True,False,False,False,False,False,9.517236663351769
30,Yes,Travel_Frequently,334,26,4,Marketing,1,299,3,0,52,2,2,1,Single,6696.0,22967,5,Y,0,15,3,3,80,0,9,5,2,6,3,0,1,False,True,False,False,False,False,False,False,True,False,8.80941494391005
29,Yes,Travel_Rarely,992,1,3,Technical Degree,1,300,3,1,85,3,1,3,Single,2058.0,19757,0,Y,0,14,3,4,80,0,7,1,2,6,2,1,5,True,False,False,False,False,False,False,True,False,False,7.629975707027789
45,No,Non-Travel,1052,6,3,Medical,1,302,4,0,57,2,3,4,Single,8865.0,16840,6,Y,0,12,3,4,80,0,23,2,3,19,7,12,8,False,True,False,False,False,False,False,False,True,False,9.089979015305
54,No,Travel_Rarely,1147,3,3,Marketing,1,303,4,0,52,3,2,1,Married,5940.0,17011,2,Y,0,14,3,4,80,1,16,4,3,6,2,0,5,False,True,False,False,False,False,False,False,True,False,8.689632748355741
36,No,Travel_Rarely,1396,5,2,Life Sciences,1,304,4,1,62,3,2,2,Single,5914.0,9945,8,Y,0,16,3,4,80,0,16,3,4,13,11,3,7,True,False,False,True,False,False,False,False,False,False,8.685246776412487
33,No,Travel_Rarely,147,4,4,Medical,1,305,3,0,47,2,1,2,Married,2622.0,13248,6,Y,0,21,4,4,80,0,7,3,3,3,2,1,1,True,False,False,False,False,False,False,True,False,False,7.872073979866873
37,No,Travel_Frequently,663,11,3,Other,1,306,2,1,47,3,3,4,Divorced,12185.0,10056,1,Y,1,14,3,3,80,3,10,1,3,10,8,0,7,True,False,False,False,False,False,True,False,False,False,9.40804303080844
38,No,Travel_Rarely,119,3,3,Life Sciences,1,307,1,1,76,3,3,3,Divorced,10609.0,9647,0,Y,0,12,3,3,80,2,17,6,2,16,10,5,13,False,True,False,False,False,False,False,False,True,False,9.26955223160803
31,No,Non-Travel,979,1,4,Medical,1,308,3,1,90,1,2,3,Married,4345.0,4381,0,Y,0,12,3,4,80,1,6,2,3,5,4,1,4,True,False,False,False,False,True,False,False,False,False,8.377011160816375
59,No,Travel_Rarely,142,3,3,Life Sciences,1,309,3,1,70,2,1,4,Married,2177.0,8456,3,Y,0,17,3,1,80,1,7,6,3,1,0,0,0,True,False,False,False,False,False,False,True,False,False,7.686162303492906
37,No,Travel_Frequently,319,4,4,Marketing,1,311,1,1,41,3,1,4,Divorced,2793.0,2539,4,Y,0,17,3,3,80,1,13,2,3,9,8,5,8,False,True,False,False,False,False,False,False,False,True,7.935229539816907
29,No,Travel_Frequently,1413,1,1,Medical,1,312,2,0,42,3,3,4,Married,7918.0,6599,1,Y,0,14,3,4,80,1,11,5,3,11,10,4,1,False,True,False,False,False,False,False,False,True,False,8.977020214210413
35,No,Travel_Frequently,944,1,3,Marketing,1,314,3,0,92,3,3,3,Single,8789.0,9096,1,Y,0,14,3,1,80,0,10,3,4,10,7,0,8,False,True,False,False,False,False,False,False,True,False,9.081369990679223
29,Yes,Travel_Rarely,896,18,1,Medical,1,315,3,1,86,2,1,4,Single,2389.0,14961,1,Y,1,13,3,3,80,0,4,3,2,4,3,0,1,True,False,False,False,False,False,False,True,False,False,7.779048644925556
52,No,Travel_Rarely,1323,2,3,Life Sciences,1,316,3,0,89,2,1,4,Single,3212.0,3300,7,Y,0,15,3,2,80,0,6,3,2,2,2,2,2,True,False,False,True,False,False,False,False,False,False,8.074960359115858
42,No,Travel_Rarely,532,4,2,Technical Degree,1,319,3,1,58,3,5,4,Married,19232.0,4933,1,Y,0,11,3,4,80,0,22,3,3,22,17,11,15,True,False,False,False,True,False,False,False,False,False,9.864382832655368
59,No,Travel_Rarely,818,6,2,Medical,1,321,2,1,52,3,1,3,Married,2267.0,25657,8,Y,0,17,3,4,80,0,7,2,2,2,2,2,2,False,False,True,False,False,False,False,False,False,False,7.7266536648476425
